day,Aleppo,Damascus,Damascus Suburbs,Daraa,Deir Ezzor,Hama,Hasakeh,Homs,Idlib,Lattakia,Quneitra,Raqqa,Sweida,Tartous
2014-11-29,12.0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
2014-11-30,13.0,0.0,3.0,22.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0
2014-12-01,38.0,15.0,6.0,3.0,5.0,3.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,3.0
2014-12-02,9.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2014-12-03,0.0,1.0,3.0,5.0,10.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,6.0,0.0,9.0,4.0,7.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0
2014-12-05,2.0,3.0,9.0,6.0,14.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0
2014-12-06,2.0,0.0,13.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-07,17.0,0.0,5.0,12.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0
2014-12-08,6.0,4.0,12.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2014-12-09,11.0,1.0,9.0,9.0,5.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
2014-12-10,6.0,2.0,8.0,6.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0
2014-12-11,4.0,5.0,5.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,4.0
2014-12-12,7.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-12-13,4.0,0.0,4.0,1.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2014-12-14,24.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2014-12-15,13.0,1.0,5.0,5.0,8.0,6.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0
2014-12-16,21.0,0.0,0.0,14.0,10.0,3.0,0.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0
2014-12-17,11.0,0.0,5.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2014-12-18,8.0,1.0,4.0,1.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0
2014-12-19,2.0,0.0,5.0,1.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0
2014-12-20,5.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,6.0
2014-12-21,8.0,0.0,10.0,11.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0
2014-12-22,3.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
2014-12-23,3.0,3.0,11.0,3.0,3.0,3.0,1.0,0.0,6.0,0.0,1.0,16.0,1.0,2.0
2014-12-24,4.0,4.0,14.0,8.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,3.0
2014-12-25,37.0,2.0,5.0,10.0,0.0,6.0,0.0,3.0,8.0,5.0,4.0,0.0,0.0,1.0
2014-12-26,6.0,3.0,10.0,8.0,0.0,2.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0
2014-12-27,2.0,2.0,18.0,14.0,0.0,4.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0
2014-12-28,106.0,0.0,7.0,6.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
2014-12-29,4.0,0.0,8.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-12-30,3.0,0.0,4.0,6.0,2.0,4.0,1.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0
2014-12-31,1.0,1.0,6.0,9.0,1.0,6.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0
2015-01-01,10.0,1.0,2.0,1.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0
2015-01-02,25.0,2.0,11.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,10.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0
2015-01-04,3.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,2.0
2015-01-05,4.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
2015-01-06,5.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,4.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2015-01-08,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-09,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0
2015-01-10,16.0,1.0,4.0,4.0,2.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
2015-01-11,5.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-12,3.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2015-01-13,0.0,0.0,3.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0
2015-01-14,3.0,4.0,3.0,15.0,3.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-15,1.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2015-01-16,0.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-17,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
2015-01-18,2.0,0.0,5.0,0.0,7.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0
2015-01-19,5.0,1.0,14.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0
2015-01-20,6.0,4.0,2.0,1.0,0.0,1.0,42.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0
2015-01-21,7.0,0.0,12.0,4.0,1.0,2.0,1.0,11.0,5.0,1.0,0.0,0.0,0.0,2.0
2015-01-22,3.0,2.0,9.0,3.0,0.0,3.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
2015-01-23,2.0,3.0,44.0,14.0,0.0,2.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0
2015-01-24,12.0,3.0,3.0,20.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
2015-01-25,11.0,12.0,8.0,18.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
2015-01-26,3.0,3.0,17.0,14.0,10.0,7.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0
2015-01-27,1.0,0.0,6.0,6.0,3.0,3.0,2.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0
2015-01-28,4.0,3.0,15.0,6.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0
2015-01-29,18.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2015-01-30,1.0,2.0,10.0,2.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0
2015-01-31,2.0,16.0,2.0,1.0,0.0,1.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0
2015-02-01,11.0,3.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
2015-02-02,3.0,1.0,11.0,17.0,0.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,3.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,7.0,0.0,14.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
2015-02-05,24.0,0.0,48.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2015-02-06,17.0,0.0,29.0,1.0,1.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2015-02-07,13.0,0.0,21.0,13.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2015-02-08,0.0,0.0,9.0,5.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2015-02-09,7.0,0.0,39.0,6.0,2.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0
2015-02-10,0.0,3.0,1.0,16.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0
2015-02-11,0.0,2.0,5.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
2015-02-12,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2015-02-13,7.0,0.0,11.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2015-02-14,4.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-15,5.0,0.0,6.0,0.0,1.0,1.0,0.0,10.0,14.0,0.0,0.0,0.0,1.0,2.0
2015-02-16,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,13.0
2015-02-17,79.0,0.0,13.0,5.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
2015-02-18,21.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2015-02-19,19.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2015-02-20,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2015-02-21,13.0,2.0,16.0,9.0,3.0,4.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,1.0
2015-02-22,2.0,0.0,5.0,12.0,0.0,3.0,0.0,2.0,5.0,1.0,0.0,2.0,0.0,1.0
2015-02-23,5.0,7.0,11.0,2.0,7.0,2.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0
2015-02-24,5.0,2.0,15.0,3.0,3.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0
2015-02-25,3.0,0.0,5.0,6.0,5.0,5.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
2015-02-26,13.0,1.0,5.0,5.0,3.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
2015-02-27,1.0,0.0,20.0,6.0,1.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0
2015-02-28,0.0,0.0,4.0,13.0,2.0,1.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,1.0
2015-03-01,20.0,2.0,4.0,4.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-03-02,4.0,1.0,4.0,13.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0
2015-03-03,9.0,0.0,4.0,3.0,1.0,3.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0
2015-03-04,0.0,3.0,5.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
2015-03-05,16.0,0.0,13.0,5.0,4.0,8.0,7.0,0.0,9.0,1.0,0.0,5.0,0.0,4.0
2015-03-06,3.0,0.0,18.0,5.0,5.0,2.0,3.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0
2015-03-07,3.0,1.0,12.0,3.0,8.0,1.0,3.0,11.0,5.0,0.0,0.0,0.0,0.0,1.0
2015-03-08,3.0,6.0,17.0,3.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0
2015-03-09,5.0,11.0,17.0,10.0,0.0,3.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-03-10,4.0,2.0,26.0,7.0,0.0,1.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0
2015-03-11,6.0,2.0,16.0,11.0,4.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0
2015-03-12,8.0,3.0,10.0,6.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2015-03-13,4.0,4.0,6.0,15.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2015-03-14,2.0,11.0,44.0,12.0,4.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,2.0
2015-03-15,1.0,14.0,32.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-16,2.0,4.0,17.0,12.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
2015-03-17,3.0,5.0,27.0,9.0,2.0,6.0,0.0,8.0,10.0,1.0,0.0,0.0,0.0,1.0
2015-03-18,3.0,5.0,4.0,7.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0
2015-03-19,7.0,3.0,4.0,8.0,2.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,5.0
2015-03-20,5.0,10.0,8.0,6.0,0.0,1.0,48.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0
2015-03-21,5.0,2.0,6.0,10.0,0.0,0.0,38.0,6.0,3.0,0.0,0.0,0.0,6.0,2.0
2015-03-22,0.0,11.0,12.0,21.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0
2015-03-23,2.0,8.0,8.0,12.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
2015-03-24,20.0,1.0,51.0,9.0,8.0,8.0,0.0,1.0,17.0,2.0,0.0,0.0,1.0,1.0
2015-03-25,5.0,3.0,9.0,20.0,3.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,3.0,1.0
2015-03-26,9.0,2.0,10.0,22.0,6.0,16.0,1.0,8.0,16.0,0.0,0.0,0.0,0.0,2.0
2015-03-27,5.0,2.0,14.0,2.0,1.0,3.0,0.0,1.0,12.0,1.0,0.0,0.0,1.0,2.0
2015-03-28,1.0,4.0,3.0,7.0,1.0,1.0,1.0,0.0,19.0,3.0,0.0,0.0,0.0,6.0
2015-03-29,0.0,5.0,14.0,5.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
2015-03-30,1.0,1.0,14.0,19.0,0.0,66.0,0.0,1.0,21.0,2.0,0.0,0.0,1.0,0.0
2015-03-31,4.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,1.0,4.0,5.0,8.0,10.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,4.0,4.0
2015-04-02,7.0,0.0,1.0,21.0,1.0,2.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,4.0
2015-04-03,3.0,1.0,5.0,4.0,5.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0
2015-04-04,4.0,3.0,17.0,4.0,3.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0
2015-04-05,4.0,10.0,15.0,6.0,4.0,0.0,0.0,2.0,20.0,0.0,0.0,1.0,0.0,2.0
2015-04-06,6.0,3.0,6.0,25.0,1.0,0.0,1.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0
2015-04-07,12.0,3.0,11.0,10.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0
2015-04-08,12.0,2.0,1.0,9.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0
2015-04-09,2.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
2015-04-10,2.0,0.0,5.0,6.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,3.0
2015-04-11,36.0,3.0,1.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
2015-04-12,14.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2015-04-13,11.0,3.0,4.0,1.0,3.0,9.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
2015-04-14,8.0,3.0,7.0,9.0,0.0,10.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,1.0
2015-04-15,8.0,1.0,15.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0
2015-04-16,17.0,6.0,12.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2015-04-17,16.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,3.0
2015-04-18,11.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0
2015-04-19,2.0,2.0,7.0,11.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
2015-04-20,5.0,0.0,4.0,33.0,3.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,3.0
2015-04-21,3.0,5.0,9.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
2015-04-22,24.0,2.0,23.0,2.0,0.0,5.0,0.0,4.0,10.0,0.0,0.0,0.0,1.0,1.0
2015-04-23,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0
2015-04-24,13.0,4.0,3.0,4.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0
2015-04-25,2.0,1.0,4.0,0.0,2.0,0.0,0.0,4.0,36.0,0.0,0.0,0.0,1.0,3.0
2015-04-26,11.0,1.0,11.0,3.0,5.0,3.0,1.0,2.0,46.0,1.0,1.0,0.0,0.0,5.0
2015-04-27,15.0,4.0,14.0,1.0,3.0,7.0,4.0,6.0,22.0,0.0,0.0,0.0,1.0,5.0
2015-04-28,2.0,0.0,1.0,13.0,3.0,6.0,3.0,4.0,9.0,2.0,0.0,0.0,1.0,4.0
2015-04-29,18.0,2.0,9.0,3.0,2.0,1.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,2.0
2015-04-30,8.0,0.0,5.0,4.0,2.0,2.0,1.0,1.0,14.0,0.0,0.0,0.0,3.0,3.0
2015-05-01,69.0,2.0,8.0,5.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0
2015-05-02,5.0,3.0,6.0,4.0,10.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
2015-05-03,16.0,2.0,7.0,1.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0
2015-05-04,11.0,1.0,10.0,13.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0
2015-05-05,2.0,2.0,6.0,13.0,0.0,10.0,0.0,15.0,5.0,1.0,1.0,0.0,1.0,1.0
2015-05-06,8.0,0.0,1.0,4.0,7.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
2015-05-07,0.0,0.0,10.0,2.0,3.0,4.0,1.0,5.0,3.0,0.0,0.0,2.0,0.0,3.0
2015-05-08,1.0,0.0,2.0,0.0,11.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0
2015-05-09,13.0,2.0,5.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-10,9.0,0.0,2.0,5.0,0.0,5.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
2015-05-11,0.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,1.0,0.0
2015-05-12,43.0,0.0,8.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0
2015-05-13,44.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,2.0
2015-05-14,8.0,0.0,13.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,4.0
2015-05-15,13.0,0.0,2.0,3.0,4.0,4.0,1.0,3.0,15.0,3.0,0.0,1.0,0.0,5.0
2015-05-16,0.0,1.0,11.0,6.0,3.0,4.0,1.0,3.0,47.0,0.0,0.0,0.0,0.0,2.0
2015-05-17,7.0,0.0,3.0,1.0,3.0,3.0,1.0,6.0,10.0,0.0,0.0,0.0,3.0,0.0
2015-05-18,2.0,0.0,2.0,0.0,1.0,2.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,2.0
2015-05-19,5.0,1.0,1.0,3.0,14.0,6.0,0.0,1.0,22.0,0.0,0.0,0.0,3.0,2.0
2015-05-20,6.0,1.0,12.0,2.0,12.0,6.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,5.0
2015-05-21,3.0,1.0,4.0,9.0,14.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0
2015-05-22,19.0,0.0,1.0,4.0,0.0,0.0,0.0,10.0,7.0,1.0,0.0,0.0,2.0,3.0
2015-05-23,5.0,0.0,3.0,3.0,12.0,6.0,0.0,3.0,4.0,2.0,0.0,0.0,1.0,2.0
2015-05-24,8.0,1.0,9.0,14.0,12.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0
2015-05-25,8.0,0.0,1.0,0.0,20.0,3.0,3.0,11.0,8.0,6.0,1.0,0.0,0.0,5.0
2015-05-26,7.0,0.0,8.0,2.0,3.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0
2015-05-27,2.0,0.0,6.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
2015-05-28,1.0,1.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0
2015-05-29,4.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0
2015-05-30,85.0,4.0,4.0,3.0,5.0,0.0,12.0,2.0,15.0,0.0,0.0,0.0,0.0,1.0
2015-05-31,22.0,1.0,9.0,2.0,20.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-06-01,8.0,3.0,4.0,2.0,0.0,4.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,2.0
2015-06-02,11.0,1.0,4.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
2015-06-03,24.0,0.0,3.0,6.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0
2015-06-04,18.0,0.0,3.0,14.0,3.0,3.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0
2015-06-05,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2015-06-06,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0
2015-06-07,16.0,2.0,1.0,0.0,1.0,3.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,2.0
2015-06-08,7.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,2.0
2015-06-09,8.0,0.0,0.0,30.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,3.0
2015-06-10,8.0,0.0,6.0,7.0,2.0,3.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,1.0
2015-06-11,6.0,0.0,5.0,8.0,3.0,8.0,0.0,5.0,16.0,0.0,0.0,0.0,2.0,1.0
2015-06-12,5.0,0.0,4.0,5.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0
2015-06-13,3.0,0.0,3.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2015-06-14,25.0,1.0,7.0,3.0,2.0,4.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,2.0
2015-06-15,13.0,0.0,1.0,10.0,3.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
2015-06-16,8.0,1.0,23.0,26.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
2015-06-17,14.0,8.0,4.0,11.0,4.0,1.0,0.0,8.0,5.0,0.0,5.0,0.0,1.0,1.0
2015-06-18,9.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0
2015-06-19,13.0,0.0,3.0,5.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
2015-06-20,10.0,0.0,3.0,1.0,3.0,2.0,4.0,1.0,5.0,0.0,0.0,2.0,3.0,0.0
2015-06-21,2.0,0.0,2.0,10.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0
2015-06-22,14.0,0.0,4.0,1.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
2015-06-23,2.0,4.0,6.0,2.0,4.0,1.0,1.0,15.0,3.0,0.0,1.0,1.0,0.0,0.0
2015-06-24,1.0,0.0,3.0,9.0,5.0,2.0,0.0,3.0,6.0,0.0,2.0,1.0,0.0,0.0
2015-06-25,209.0,0.0,4.0,34.0,0.0,3.0,0.0,7.0,3.0,0.0,0.0,0.0,1.0,1.0
2015-06-26,4.0,1.0,7.0,20.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0
2015-06-27,5.0,0.0,3.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2015-06-28,0.0,0.0,3.0,1.0,9.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0
2015-06-29,0.0,1.0,6.0,10.0,3.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0
2015-06-30,8.0,4.0,14.0,0.0,3.0,2.0,1.0,6.0,18.0,1.0,0.0,0.0,0.0,0.0
2015-07-01,8.0,2.0,12.0,15.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0
2015-07-02,7.0,0.0,11.0,7.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,11.0,0.0,5.0,4.0,3.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0
2015-07-04,10.0,5.0,16.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,1.0,3.0,1.0,6.0
2015-07-05,3.0,1.0,7.0,13.0,2.0,9.0,1.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0
2015-07-06,4.0,6.0,5.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0
